smiles,mp
CC(=O)OC1=CC=C(Br)C=C1C(O)=O,60.0
OC1=C(Br)C=C(C=C1Br)C#N,190.0
CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N,45.5
FC1=C(F)C(C#N)=C(F)C(F)=C1C#N,198.0
C=CCOC(=O)C=CC1=CC=CC=C1,268.0
NC(=O)NC1=CC=C(Br)C=C1,226.0
BrC1=CC=C(C=C1)N=[N+]=[N-],20.0
COP(=S)(OC)OC1=CC(Cl)=C(Br)C=C1Cl,53.5
O=N(=O)C1=CC=C2NN=NC2=C1,217.0
CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O,53.0
CC1=C(C)C(Br)=C(Br)C(Br)=C1Br,262.0
CON(C)C(=O)NC1=CC=C(Br)C=C1,95.0
O=C1NNC(=O)N1,250.0
BrC1=CC=C(SC2=CC=C(Br)C=C2)C=C1,115.0
BrCC1=C(Br)C=CC=C1,31.0
CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=CC=C2,151.0
CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,238.0
CC(C)(N1N=NC2=C1C=CC=C2)C(O)=O,182.0
OC1=C(Cl)C=C(Cl)C=C1Br,68.0
NC1=C(C=C(Br)C=C1)C(O)=O,220.0
ONC(=O)C1=C(O)C=CC(Br)=C1,232.0
C(N1C=NC=N1)C1=CC=CC=C1,49.0
OC(=O)C1=CC(=C(Br)C=C1)N(=O)=O,204.0
OC1=CC(O)=C(Br)C=C1,103.0
CC1=CC(C)=C(Br)C(C)=C1Br,65.5
OC1=CC=C(Br)C=C1N(=O)=O,92.0
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,155.0
CON(C)C(=O)NC1=CC=C(Br)C(Cl)=C1,96.0
BrC1=C(Br)C(Br)=C(C(Br)=C1Br)C1=C(Br)C(Br)=C(Br)C(Br)=C1Br,375.0
OC1=C(Br)C=C(Br)C(Br)=C1Br,114.0
CC(C)(N1N=C2C=CC=CC2=N1)C(O)=O,152.0
ClC1=CC(Br)=CC(Cl)=C1,83.0
ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,87.0
OC1=CC=CC(O)=C1C(=O)NC1=CC=C(Br)C=C1,229.0
CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1,3.5
CCCCCC1C(CC(=O)OC)CCC1=O,-10.0
CCN(CC)CCOCC1=CC(Br)=CC(Br)=C1OC,25.0
BrC1=C(Br)C(Br)=C(C=C1)C1=C(Br)C(Br)=C(Br)C(Br)=C1Br,225.0
ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,228.0
CC1=CC=C(Br)C=C1Br,-9.7
CC(=O)OC1CCC(CC1)C(C)(C)C,-50.0
CCCSP(=O)(OCC)OC1=CC=C(Br)C=C1Cl,25.0
CC1=CC=CC2=C1N1C=NN=C1S2,187.0
CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,25.0
COC(=O)CS(=O)(=O)C1=CC=C(Br)C=C1,82.0
CC1=CC(=CC(Br)=C1)N(=O)=O,83.0
O=C1CCCCCCCCCCC(=O)OCCO1,18.0
CN(C1=C(Br)C=C(Br)C=C1Br)C1=C(C=C(C=C1C(F)(F)F)N(=O)=O)N(=O)=O,150.0
ClC1=CC(Cl)=C(OCC#C)C=C1N1N=C2CCCCN2C1=O,168.0
CC1=CC(O)=CC(Br)=C1,56.5
CCOC(=O)C(C)N1N=C2C=CC=CC2=N1,39.5
OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=CC=C1F,130.0
CC1=C(F)C(F)=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C(F)=C1F,44.6
CCCCC(O)(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,111.0
CCC1=NN(CCCN2CCN(CC2)C2=CC=CC(Cl)=C2)C(=O)N1CCOC1=CC=CC=C1,83.5
CC(C)(C)C(O)C(=CC1=CC=C(Cl)C=C1)N1C=NC=N1,153.0
CC(C)(C)C(O)C(=CC1=CC=C(Cl)C=C1Cl)N1C=NC=N1,148.0
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,204.0
ClC1=CC=C(CSC(CN2C=NC=N2)=NC2=CC=C(Cl)C=C2Cl)C=C1,90.0
CC(CC(N)=O)N1N=NC2=C1C=CC=C2,103.0
CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=CC=C(Cl)C=C1Cl,110.0
CCOC(=O)CSC1=NC(=NN1C(=O)N(C)C)C(C)(C)C,53.0
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,6.0
CCC(N1N=NC2=C1C=CC=C2)C(N)=O,143.0
CC(C)(N1N=NC2=C1C=CC=C2)C(N)=O,187.0
CCOC(=O)C(CC)N1N=C2C=CC=CC2=N1,48.5
CCCCC(N1N=NC2=C1C=CC=C2)C(N)=O,118.0
CCCC(N1N=C2C=CC=CC2=N1)C(=O)OCC,36.5
CCCC(N1N=C2C=CC=CC2=N1)C(N)=O,126.0
CC(C)(N1N=C2C=CC=CC2=N1)C(N)=O,174.0
CCCC(N1N=NC2=C1C=CC=C2)C(N)=O,125.0
CCCCC(N1N=C2C=CC=CC2=N1)C(N)=O,102.0
CC(CCC(O)=O)N1N=NC2=C1C=CC=C2,86.0
CC(CC(N)=O)N1N=C2C=CC=CC2=N1,152.0
CC(CCC(O)=O)N1N=C2C=CC=CC2=N1,73.0
CC(CCC(N)=O)N1N=C2C=CC=CC2=N1,102.0
COC1=CC=C(CN2C=NC=N2)C=C1,41.5
ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1,84.0
NC(=O)C1=NN(C(=N1)C1=CC=CC=C1)C1=CC(COCC(F)(F)C(F)(F)F)=C(Cl)C=C1,146.0
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,76.0
CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl,122.0
CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,112.0
CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,89.0
CCN(CC)C(=O)N1C=NC(=N1)S(=O)(=O)C1=C(C)C=C(C)C=C1C,115.0
CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O,-22.1
CC1=NC(=C(S1)C(=O)NC1=C(Br)C=C(OC(F)(F)F)C=C1Br)C(F)(F)F,178.0
CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,140.0
FC1=CC=C2N=C(N3C=NC=N3)N(C(=O)C2=C1)C1=CC=C(Cl)C=C1Cl,192.0
COC1=NC2=NC(=NN2C(OC)=C1)S(=O)(=O)NC1=C(Cl)C(C)=CC=C1Cl,211.0
CCOC(=O)NC1=CC2=NN(C)N=C2C=C1,148.0
CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1C(=O)OC,217.0
CN(N(O)O)C1=C(F)C(F)=C(F)C(F)=C1F,39.5
CN(N(O)O)C1=C(F)C(F)=C(C#N)C(F)=C1F,53.0
CN(N(O)O)C1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,140.0
CNC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,72.0
CC1CC(C)(C)C2=CC(C(C)=O)=C(C)C=C2C1(C)C,54.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,37.0
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,37.0
FC(F)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,69.2
CN(C1=C(F)C(F)=C(F)C(F)=C1F)N(=O)=O,39.5
CN(C1=C(F)C(F)=C(C#N)C(F)=C1F)N(=O)=O,53.0
CN(C1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F)N(=O)=O,140.0
COC1=NC(OC)=NC(\C=C(\O)C(F)(F)C(F)(F)F)=C1,59.0
O\C(=C/C1=CC(=O)NC(=O)N1)C(F)(F)C(F)(F)F,280.0
FC(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-16.7
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,13.0
FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=CC=C(C=C2Br)N(=O)=O)C(F)(F)C1(F)F,102.0
FC1=CC=C(NS(=O)(=O)C(F)(F)F)C(=C1)C(F)(F)F,45.0
FC1=CC(F)=C(F)C=C1NS(=O)(=O)C(F)(F)F,58.5
FC1=CC(F)=C(F)C(NS(=O)(=O)C(F)(F)F)=C1F,95.0
FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=CC=C(C=C2Cl)N(=O)=O)C(F)(F)C1(F)F,93.0
C=CCOCC1CO1,-100.0
C=CCN1C(=O)CSC1=S,44.5
NCCN1CCNCC1,-19.0
CCC(C)CO,-70.0
O=C1OC(=O)C2=CC3=C(C=C12)C(=O)OC3=O,285.0
CNCC1=CC=CC=C1,-24.0
COC1=CC(Br)=CC=C1,2.0
OCCBr,-80.0
BrCCC1=CC=CC=C1,-56.0
CC(O)CCO,-54.0
CC(O)C=C,-100.0
CC(=O)CC(=O)OC(C)(C)C,-38.0
CCC(C)C1=CC=CC=C1,-75.0
CCCC(=O)OC(=O)CCC,-73.0
CCOC(CCl)OCC,-45.0
COC(CCl)OC,-73.0
NC1=C(Cl)C=CC=C1,-3.0
ClC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=CC=C1,70.0
ClC1=CC=C(C=C1)C(Cl)(Cl)Cl,5.8
CCCC(=O)C1=CC=C(Cl)C=C1,37.5
ClCCCC(Cl)=O,-47.0
ClC(=O)C(Cl)(C1=CC=CC=C1)C1=CC=CC=C1,49.5
ClCCC1=CC=CC=C1,-60.0
CCOCCCl,-60.0
OCCCCl,-20.0
ClCCC(Cl)=O,-32.0
CCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,75.5
BrCC=CC1=CC=CC=C1,29.0
OC(=O)C1=COC(=O)C=C1,204.0
C1CCCCCC2OC2CCCC1,-7.0
C1CCCCCC=CCCCC1,-9.0
NC1CCCCCCCCCCC1,29.0
OC1CCCC(O)C1,30.0
C1CCC2OC2C1,-40.0
SC1CCCCC1,-30.0
C1CCCC2OC2CC1,54.5
OC(=O)C1CCCC1,4.0
OCC1CC1,-60.0
FC1=CC=C(C=C1)C(=O)C1CC1,-15.0
CCCCN(CCCC)CCCN,-50.0
Cl[Si](Cl)(C1=CC=CC=C1)C1=CC=CC=C1,-22.0
ClCCCCCCCl,-13.0
CCOC(=O)CC(C(C)=O)C(=O)OCC,-8.0
CCN(CC)CC(C)O,13.5
CCN(CC)CCCN,-60.0
CCN(CC)CCO,-70.0
CN(C)CCN,-70.0
COC(=O)CCCC(=O)OC,-37.0
CC1(C)CC(=O)OC(=O)C1,124.0
CN1CCN(C)CC1,-1.0
CN(C)S(Cl)(=O)=O,-13.0
NCC(C1=CC=CC=C1)C1=CC=CC=C1,46.0
CCCCCCCCCCCCSCCCCCCCCCCCC,39.5
CCOC(=O)C=C(C)N,34.0
CCC(CC)CO,-15.0
CCOC(=O)C(Cl)C(C)=O,-80.0
CCCCC(CC)C(O)=O,-59.0
CCOC(=O)C1=C(C)OC(=O)C=C1C,17.5
CCOC(=O)C(C)O,-26.0
CCOC(=O)CS,-80.0
CCOC(=O)C(C)C(C)=O,-45.0
CCC1=CC=C(C=C1)[N+]([O-])=O,-12.0
CCOC(=O)N1CCNCC1,120.0
CCN1CCCCC1,-20.0
CCC1=C(C)C=CC=C1,-17.0
CCOC(=O)C(F)(F)F,-78.0
CCOC(=O)CC(=O)C(F)(F)F,-39.0
CC(=O)C1=CC=C(F)C=C1,4.0
NC1=C(F)C=CC=C1,-29.0
FC1=CC=C(CCl)C=C1,-18.0
OCC1CO1,-54.0
NCC(O)=O,182.0
C[Si](C)(C)N[Si](C)(C)C,-78.0
C1CCCNCC1,-37.0
SCCCCCCS,-21.0
OCCN1CCNCC1,-38.5
CC(=O)CC(C)(C)O,-42.8
C1CC2=C(N1)C=CC=C2,-21.0
CCN(CC)CCC#N,-64.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.0
CCCCCCCCCCCCCCCCC1=CC=CC=C1,27.0
OCCS,-100.0
CC(C)=CC(C)=O,-53.0
COC(C)CCO,-85.0
CC1CCCCC1=O,-14.0
CC1CCCC(=O)C1,-73.0
CC1CC(=O)OC(=O)C1,42.5
CNN,-21.0
CCC(C)CC,-118.0
CN1CCCCC1,-50.0
CC1CCCCN1,-4.5
CC1CCCNC1,-24.0
CN1C=CC=C1,-57.0
CN1CCCC1,-90.0
CC1=CC=C(C=C)C=C1,-34.0
C=CCCCCC=C,-70.0
CCCCCC=CC(O)=O,5.5
CC(C)(C)CC(C)(C)N,-67.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-37.0
ClP(Cl)(=O)OC1=CC=CC=C1,-1.0
O=C=NC1=CC=CC=C1,-31.3
ClP(Cl)(=O)C1=CC=CC=C1,3.0
C1CN(CCN1)C1=CC=CC=C1,18.8
S(C1=CC=CC=C1)C1=CC=CC=C1,-40.0
CCCN=C=O,-30.0
OCC1=NC=CC=C1,5.0
CCC1=[N+]([O-])C(C)(C)N(C)C1(C)C,33.0
CN(C=C)C(C)=O,-36.0
CC(COC(C)=O)OC(C)=O,-31.0
CN(C)CCC#N,-43.0
CC1=C(C=CC(Cl)=C1)[N+]([O-])=O,24.0
FC(F)(F)C1=CC(Br)=C(Cl)C=C1,-22.5
OCC1CCCO1,-80.0
C1CC2=C(CN1)C=CC=C2,-30.0
CC1(C)CC(=O)CC(C)(C)C1,11.5
O=C1CC2(CCCC2)CC(=O)O1,65.0
C[Si](C)(C)O[Si](C)(C)C,-59.0
CCN(CC)CC(O)CO,-30.0
C[Si](C)(C)C#N,11.0
CCCCCCC(O)CO,37.0
CN(C)C#N,-41.0
FC1=CC=CC(Cl)=C1CCl,7.0
OCC(O)CN1CCCC1,45.5
CC(C)(C)NCC1=CC=CC=C1,-25.0
FC1=CC=C(I)C=C1,-20.0
CCCCCCCCCCCCCCCCCCCCC(O)=O,75.0
CCC(C)CC(O)=O,-41.0
CC1=C(N)C=CC=C1F,7.0
FC1=CC=C(C=C1)C(=O)C1=CC=CC=C1F,23.0
CSC1=CC=C(C=O)C=C1,6.0
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,-75.0
CC(C)N(C=O)C(C)C,10.5
CCCCOC(=O)C(=O)OCCCC,-29.0
CC(=O)C(Cl)C(C)=O,-15.0
NCCCOCCCCOCCCN,4.5
CC(C)OC(=O)C(C)O,1.0
CCCCCC1=CC=C(C=C1)C(O)=O,87.5
C[Si](C)(C)N=C=S,-32.8
CCOC(=O)C(=O)CC(C)=O,17.0
CC(O)CN(CCO)CCO,33.8
CCCCCC=CCC=CCCCCCCCC(O)=O,-5.0
CC(=C)C(=O)OCC=C,-65.0
COP(Cl)Cl,-91.0
OCCC1=CC=CC=C1C(F)(F)F,2.5
OCCSCCSCCO,66.0
CN(C)[Si](C)(C)N(C)C,-98.0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-68.0
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,45.0
ClC(=O)OC1=CC=CC=C1,-28.0
OCCOC1=CC=C(OCCO)C=C1,106.0
CCCCCCl,-60.0
CCC1=NC=CN1,85.0
NCCCNCCNCCCN,-1.5
CCOCCCN,-70.0
CN(C)C(=N)N(C)C,-30.0
CCC(=O)C(C)=O,-52.0
COCCCl,-55.0
COC(=O)CCCCCCC(O)=O,18.0
SCCCCCS,-72.0
CCCCC(Br)C(O)=O,4.0
CC(O)CC(C)O,51.0
CC1(C)CC(C)(C)[N+]([O-])=C1,56.0
SC1=C(Cl)C=CC=C1Cl,47.5
C[Si](C)(C)OS(=O)(=O)O[Si](C)(C)C,48.5
CN(C)S(F)(F)F,-78.7
CN1CCCN(C)C1=O,-20.0
[O-][N+](=O)C1=C(C=CC=C1)C(Cl)=O,18.5
FC(F)(F)C1=CC(I)=CC=C1,-8.0
FC1=C(F)C=C(Br)C=C1,-4.0
CC1=C(C)C=C(C=C1)C(=O)CCCCl,47.5
COC(C(=O)OC)C(=O)OC,11.5
OCC(O)COCC=C,-100.0
COC(=O)CC(=O)CCl,15.0
FC(F)(F)C1=CC(Cl)=C(Cl)N=C1,8.5
NCCC1=CCCCC1,-55.0
CCCCNC1=CC=CC=C1,-12.0
FC1=CC=C(CC2=CC=C(F)C=C2)C=C1,29.5
COC(=O)C(F)(F)F,-78.0
FC(F)(F)COC(=O)C(F)(F)F,-65.0
CC(O)CN(CC(C)O)CC(C)O,50.0
CCN1CCNCC1,-60.0
CC(CSC(C)=O)C(O)=O,5.0
FC1=CC(F)=C(Br)C=C1,-4.0
FC1=CC(Br)=C(F)C=C1,-31.0
FC1=CC(Br)=CC(F)=C1,-27.0
CCOC(=O)C1=CC=C(Br)C=C1,18.0
ClC(=O)C1=C(I)C=CC=C1,31.0
COC1=C(F)C=C(Br)C=C1,16.0
OC1=C(Cl)C=C(F)C=C1,23.0
CC(=O)OC1=CC(=CC(OC(C)=O)=C1)C(C)=O,93.0
COCCO[Si](OCCOC)(OCCOC)C=C,-30.0
CC(=O)O[Si](OC(C)=O)(OC(C)=O)C=C,7.0
CC(=O)C1=C(N)C=C2OCOC2=C1,170.0
CC(Cl)C(O)=O,4.0
CCN(CC)C(=O)CC(C)=O,-73.0
OCCCC1CCCCC1,-60.0
ClCCCCCCCCCCCCCl,29.0
ClCCCCCCCCCl,-8.0
ClCCCC1=CC=CC=C1,-27.0
CC(CC(C)(C)C1CCCCC1)C1CCCCC1,-30.0
COC1CCCCCCCCCCC1,8.0
CC1CC(=O)CC(C)(C)C1,-10.0
CCC(=O)OC(C)C1=CC=CC=C1,-60.0
CC(C)C(=O)OCCCC1=CC=CC=C1,-60.0
COCCC#N,-62.9
COCCCN,-65.0
CC(C)OCCCN,-65.0
CCCCOCCCN,-65.0
NCCCNCCO,17.0
COC(=O)C1=COC=C1C(=O)OC,44.5
N#CC1=COC=C1,30.0
CCCCCCCCCCCCCCCCCCCCCCCCO,76.0
CCCCCCCCCCCCCCCCCCCCCCCO,75.0
CCCCCCCCCCCCCCCCCCCCCO,69.5
OC(=O)CCCCCCCCCCCCCCCCCCCCC(O)=O,126.0
ICCCCCCCCI,18.5
CCOCC(C)O,-100.0
COC(C)(C)CCO,-50.0
C=C1CCC(=O)O1,18.0
CCC1=CC=C(I)C=C1,-17.0
CC(C(O)=O)C1=CC=CC=C1,30.5
CCC1OC(=O)C(O)=C1C,28.5
OC1CCCCC1C#N,47.5
CC1=CC=CN=C1C,-17.0
CCCCOC(=O)CC,-75.0
CCOCCC(=O)OCC,-75.0
FC(F)(F)C(F)(I)C(F)(F)F,-58.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-45.0
ClC(=O)C1=CC=CC2=CC=CC=C12,26.0
FC1=C(Cl)C=C(Cl)C=C1,-23.0
CC1(C)OC2OC3COC(C)(C)OC3C2O1,44.0
COC1=C(C=C(C=C1)C(=O)C1=CC=CC(Cl)=C1)[N+]([O-])=O,112.0
FC1=CC(F)=C(Br)C=C1F,-19.0
CCCCOC(N)=O,53.5
CC1CC2=C(N1)C=CC=C2,-51.0
COC1=CC(Cl)=C(OC)C=C1,8.1
C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,-70.0
COC1=CC(=O)OC1,62.5
COC(=O)C=C(CCl)OC,25.0
ClCC(=C)CCl,14.0
FC1=CC=C(OCC2CO2)C=C1,19.5
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.0
COC1=CC=CC(CO)=C1O,61.0
CCC(CO)(CO)COCC=C,-10.0
OCCCC(Cl)(Cl)CO,41.0
OC1OCCCC1(Cl)Cl,88.5
CCC=CC(O)=O,9.0
CC1=C(S)C=C(C=C1)C(C)(C)C,-10.0
C[Si](C)(C)P([Si](C)(C)C)[Si](C)(C)C,24.0
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,-60.0
COC(CC(C)=O)OC,-82.0
CN(N)C(=O)C1=CC=CC=C1N,70.0
CC1=NC2=C(O1)C=CC(Cl)=C2,55.5
FC1=C(F)C(Cl)=C(F)C(F)=C1S,49.5
FC1=C(Cl)C=CC(Cl)=C1,4.0
CC1=C(O)C=CC(F)=C1,37.5
OC(=O)C1CCC(=O)O1,70.5
CC(Cl)C(Cl)=O,-71.0
COC1=CC=C(C=C1)C1=NNC=C1,128.0
N1C=CC(=N1)C1=CC=CS1,98.0
CC1=CC=C(C=C1)C(C)(C)C,-54.0
ClC1=NC(Br)=NS1,24.5
CCCCCCCCCC(=O)C1=CC=CC=C1,36.0
FC(F)(F)C1=CC(Cl)=CC(Cl)=C1,-12.5
CC(C)(C)P(Cl)Cl,49.0
CC(=O)C1=CC(Cl)=CC=C1O,54.5
CCOC(=O)C1CCC(=O)N1,51.0
CSC1=C(Br)C=CC=C1,-24.0
COC1=CC=C(SC)C=C1,22.5
C=CCCCCCCC1CO1,25.0
C[Si](C)(C1=CC=CC=C1)[Si](C)(C)C1=CC=CC=C1,35.5
CC(C)(C)C(=O)CBr,-10.0
FC(F)(F)C1=CC(=CC(Br)=C1)C(F)(F)F,-16.0
FC1=CC(Cl)=C(Cl)C=C1,-1.0
CC(C)(C)C(=O)CCl,-1.0
ClC1=CC=C(OC2=CC=CC=C2)C=C1,-8.0
CS(=O)(=O)CCO,32.0
C#CCCCC#C,-85.0
CC(=CC(O)=O)C(F)(F)F,29.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,89.0
O=C(OC1=CC=CC=C1)C1=CC(=CC=C1)C(=O)OC1=CC=CC=C1,138.0
FC1=CC(F)=C(Cl)C=C1,-26.0
[O-][N+](=O)C1=CC(=CC=C1C#N)C(F)(F)F,44.0
FC(F)(Br)CBr,-61.0
[O-][N+](=O)C1=C(C=C(F)C=C1)C(F)(F)F,23.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,100.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,-1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,21.0
FC(F)(F)C1=CC=CC=C1C(Cl)=O,-22.0
FC(F)(F)C1=CC=CC=C1CBr,34.5
CCCCO[Si](OCCCC)(OCCCC)OCCCC,-80.0
C[Si](N[Si](C)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,91.0
CC(=O)C1=CC=CC(=C1)N=C=O,33.5
CNC(=S)C#N,41.5
ClCC1=CC=C(C=C1)C(Cl)=O,31.0
CC(C)N(C(C)C)C(Cl)=O,57.5
O=C(N=C=S)C1=CC=CC=C1,130.0
NCCN(CCN)CCN,-16.0
ClC1=C(C=CC(Br)=C1)N=C=O,73.0
CN(C)C1=CC=C(C=C1)N=C=O,38.0
FC1=CC=C(C=C1)S(=O)(=O)N=C=O,35.5
[O-][N+](=O)C1=C(C=CC(F)=C1)N=C=O,52.5
O=C=NC1=CC=C(OC2=CC=C(C=C2)N=C=O)C=C1,64.0
O=C1CCCCCC1C1=CC=CC=C1,22.0
FC(F)(F)C1=CC(Cl)=C(Cl)C(Cl)=C1,-9.0
CC(O)C1=C(C=CC=C1)C(F)(F)F,39.0
NCCNCCNCCNCCNCCN,-35.0
OCC(F)(F)C(F)(F)CO,86.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,134.0
C1=CC=C(C=C1)P(P(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,121.0
CC(C)C1COC2(C)C=CC(=O)N12,48.0
CC(C)OC(=O)N=NC(=O)OC(C)C,4.0
CC1=NC2=C(S1)C=C(C=C2)C1=CC=CC=C1,92.5
O=C1CCCC2=C1C=CO2,61.0
COC=CC(=O)OC,3.5
BrC1=CC=CC2=C1C=CN2,17.0
CC1=CP(=O)(CC1)C1=CC=CC=C1,60.0
OCCOC(=O)C=C,-60.0
ClC1=CC=C(C=C1)N1C=CC=C1,89.5
CC1=CC(=O)CC(C)(C)C1=O,27.0
CC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1,53.0
CC1=C(C)C(C)=C(C=O)C(C)=C1C,147.0
CCO[Si](CC)(OCC)OCC,-78.0
C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-60.0
COC(=O)CC(=O)OC(C)(C)C,-10.0
CC(C)OCCO,-60.0
COC1=CC=C(C=CC(=O)C2=CC=C(F)C=C2)C(OC)=C1,120.0
COC1=CC=C(C=CC(=O)C2=CC=C(F)C=C2)C=C1OC,90.5
OCCCCCC(O)=O,39.0
NC1CCC2=CC=CC=C12,15.0
CCCCC(CC)CCl,-70.0
C(C=CC1=CC=CC=C1)N1CCNCC1,41.5
CC1=CC2=CC=CC=C2C(C)=C1,-5.0
CCSC(Cl)=O,-60.0
ClP(Cl)(=O)C1CCCCC1,41.5
CSCCC(N)CO,33.5
CC(O)C(N)CO,55.5
OC(=O)C1=CC=CC=C1CCC1=CC=CC=C1,130.0
CC1(C)OC2OC(CO)C(O)C2O1,69.0
CC(C)(C)OOC(C)(C)C,-30.0
CC(C)(C)C(N)CO,32.0
CCC(=O)OC1=C2C=CC=CC2=CC=C1,34.5
CC(C)(C)C1=CC=C(S)C=C1,-11.0
NCCCN1C=CN=C1,-68.0
CCC1=CC(OC)=C(O)C=C1,15.0
CC1=CC(O)=C(C)C(O)=C1,162.0
SC1=C(Cl)C(Cl)=CC=C1,59.0
CCCC1=CC=C(C=C1)C1=CC=CC=C1,16.0
N#CC1CCCC1,-76.0
COC1=CC=C(CCO)C=C1,29.0
CC1CNCCN1,88.5
ClC1=CC=CC(=C1Cl)S(Cl)(=O)=O,62.0
CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC,-55.0
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,-80.0
CC(C)(C)P(C(C)(C)C)C(C)(C)C,30.0
CC1=CC(Cl)=NC=C1[N+]([O-])=O,38.0
ClC1=CC=CC(CBr)=C1Cl,30.5
CC1=CC=CC=C1OP(=O)(OC1=CC=CC=C1C)OC1=CC=CC=C1C,-25.0
S=C=NCC1=CC=CC=C1,41.0
C1CCC(CC1)C1CCCCC1,3.5
